REGIONID,PRODUCTGROUP,PRODUCT,ITEM,YEARWEEK,YEAR,WEEK,QTY,HOLIDAY,HCLUS,PROMOTION,PRO_PERCENT
A01,PG03,P05,ITEM088,201632,2016,32,27,N,4,Y,0.187804878
A01,PG03,P05,ITEM088,201633,2016,33,14,N,4,N,0
A01,PG03,P05,ITEM088,201634,2016,34,48,Y,1,Y,0.250281426
A01,PG03,P05,ITEM088,201635,2016,35,108,Y,1,Y,0.250281426
A01,PG03,P05,ITEM088,201636,2016,36,104,Y,1,Y,0.250281426
A01,PG03,P05,ITEM088,201637,2016,37,88,N,4,Y,0.250281426
A01,PG03,P05,ITEM088,201638,2016,38,33,N,4,Y,0.187804878
A01,PG03,P05,ITEM088,201639,2016,39,71,N,4,Y,0.312757974
A01,PG03,P05,ITEM088,201640,2016,40,88,N,4,Y,0.312757974
A01,PG03,P05,ITEM088,201641,2016,41,109,Y,2,Y,0.312757974
A01,PG03,P05,ITEM088,201642,2016,42,128,N,4,Y,0.312757974
A01,PG03,P05,ITEM088,201643,2016,43,119,N,4,Y,0.312757974
A01,PG03,P05,ITEM088,201644,2016,44,296,Y,0,Y,0.437711069
A01,PG03,P05,ITEM088,201645,2016,45,278,Y,0,Y,0.437711069
A01,PG03,P05,ITEM088,201646,2016,46,314,Y,0,Y,0.437711069
A01,PG03,P05,ITEM088,201647,2016,47,726,Y,0,Y,0.465853659
A01,PG03,P05,ITEM088,201648,2016,48,574,Y,0,Y,0.465853659
A01,PG03,P05,ITEM088,201649,2016,49,225,N,4,Y,0.465853659
A01,PG03,P05,ITEM088,201650,2016,50,196,N,4,Y,0.465853659
A01,PG03,P05,ITEM088,201651,2016,51,90,N,4,Y,0.312757974
A01,PG03,P05,ITEM088,201652,2016,52,111,Y,1,Y,0.312757974
A01,PG03,P05,ITEM088,201701,2017,1,93,Y,1,Y,0.312757974
A01,PG03,P05,ITEM088,201702,2017,2,107,N,4,Y,0.312757974
A01,PG03,P05,ITEM088,201703,2017,3,112,Y,2,Y,0.312757974
A01,PG03,P05,ITEM088,201704,2017,4,150,N,4,Y,0.312757974
A01,PG03,P05,ITEM088,201705,2017,5,120,N,4,Y,0.312757974
A01,PG03,P05,ITEM088,201706,2017,6,185,N,4,Y,0.375234522
A01,PG03,P05,ITEM088,201707,2017,7,191,N,4,Y,0.375234522
A01,PG03,P05,ITEM088,201708,2017,8,153,Y,1,Y,0.375234522
A01,PG03,P05,ITEM088,201709,2017,9,143,N,4,Y,0.375234522
A01,PG03,P05,ITEM088,201710,2017,10,74,N,4,Y,0.312757974
A01,PG03,P05,ITEM088,201711,2017,11,74,N,4,Y,0.312757974
A01,PG03,P05,ITEM088,201712,2017,12,60,N,4,Y,0.250281426
A01,PG03,P05,ITEM088,201713,2017,13,89,N,4,Y,0.250281426
A01,PG03,P05,ITEM088,201714,2017,14,123,N,4,Y,0.250281426
A01,PG03,P05,ITEM088,201715,2017,15,74,N,4,Y,0.250281426
A01,PG03,P05,ITEM088,201716,2017,16,94,N,4,Y,0.312757974
A01,PG03,P05,ITEM088,201717,2017,17,152,N,4,Y,0.312757974
A01,PG03,P05,ITEM088,201718,2017,18,142,N,4,Y,0.312757974
A01,PG03,P05,ITEM088,201719,2017,19,55,N,4,Y,0.250281426
A01,PG03,P05,ITEM088,201720,2017,20,90,Y,1,Y,0.250281426
A01,PG03,P05,ITEM088,201721,2017,21,114,Y,1,Y,0.250281426
A01,PG03,P05,ITEM088,201722,2017,22,131,Y,1,Y,0.250281426
A01,PG03,P05,ITEM088,201723,2017,23,121,N,4,Y,0.250281426
A01,PG03,P05,ITEM088,201724,2017,24,92,N,4,Y,0.312757974
A01,PG03,P05,ITEM088,201725,2017,25,194,Y,1,Y,0.375234522
A01,PG03,P05,ITEM088,201726,2017,26,317,Y,1,Y,0.375234522
A01,PG03,P05,ITEM088,201727,2017,27,350,Y,1,Y,0.375234522
A01,PG03,P05,ITEM088,201728,2017,28,304,Y,1,Y,0.375234522
A01,PG03,P05,ITEM088,201729,2017,29,127,Y,1,Y,0.312757974
A01,PG03,P05,ITEM088,201730,2017,30,79,N,4,Y,0.312757974
A01,PG03,P05,ITEM088,201731,2017,31,71,N,4,Y,0.250281426
A01,PG03,P05,ITEM088,201732,2017,32,91,N,4,Y,0.250281426
A01,PG03,P05,ITEM088,201733,2017,33,135,N,4,Y,0.312757974
A01,PG03,P05,ITEM088,201734,2017,34,141,Y,1,Y,0.312757974
A01,PG03,P05,ITEM088,201735,2017,35,219,Y,1,Y,0.312757974
A01,PG03,P05,ITEM088,201736,2017,36,164,Y,1,Y,0.312757974
A01,PG03,P05,ITEM088,201737,2017,37,116,N,4,Y,0.312757974
A01,PG03,P05,ITEM088,201738,2017,38,32,N,4,Y,0.187804878
A01,PG03,P05,ITEM088,201739,2017,39,64,N,4,Y,0.312757974
A01,PG03,P05,ITEM088,201740,2017,40,125,N,4,Y,0.312757974
A01,PG03,P05,ITEM088,201741,2017,41,164,Y,2,Y,0.312757974
A01,PG03,P05,ITEM089,201611,2016,11,2,N,4,N,0
A01,PG03,P05,ITEM089,201612,2016,12,7,N,4,N,0
A01,PG03,P05,ITEM089,201613,2016,13,6,N,4,N,0
A01,PG03,P05,ITEM089,201614,2016,14,10,N,4,Y,0.21042654
A01,PG03,P05,ITEM089,201615,2016,15,10,N,4,Y,0.21042654
A01,PG03,P05,ITEM089,201616,2016,16,18,N,4,Y,0.21042654
A01,PG03,P05,ITEM089,201617,2016,17,12,N,4,Y,0.21042654
A01,PG03,P05,ITEM089,201618,2016,18,6,N,4,Y,0.21042654
A01,PG03,P05,ITEM089,201619,2016,19,11,N,4,Y,0.21042654
A01,PG03,P05,ITEM089,201620,2016,20,12,Y,1,Y,0.21042654
A01,PG03,P05,ITEM089,201621,2016,21,16,Y,1,Y,0.21042654
A01,PG03,P05,ITEM089,201622,2016,22,19,Y,1,Y,0.21042654
A01,PG03,P05,ITEM089,201623,2016,23,11,N,4,Y,0.21042654
A01,PG03,P05,ITEM089,201624,2016,24,4,N,4,Y,0.210900474
A01,PG03,P05,ITEM089,201625,2016,25,32,Y,1,Y,0.263507109
A01,PG03,P05,ITEM089,201626,2016,26,39,Y,1,Y,0.263507109
A01,PG03,P05,ITEM089,201627,2016,27,38,Y,1,Y,0.263507109
A01,PG03,P05,ITEM089,201628,2016,28,33,Y,1,Y,0.263507109
A01,PG03,P05,ITEM089,201629,2016,29,6,Y,1,Y,0.21042654
A01,PG03,P05,ITEM089,201630,2016,30,5,N,4,Y,0.21042654
A01,PG03,P05,ITEM089,201631,2016,31,5,N,4,Y,0.21042654
A01,PG03,P05,ITEM089,201632,2016,32,10,N,4,Y,0.263507109
A01,PG03,P05,ITEM089,201633,2016,33,6,N,4,Y,0.263507109
A01,PG03,P05,ITEM089,201634,2016,34,11,Y,1,Y,0.263507109
A01,PG03,P05,ITEM089,201635,2016,35,30,Y,1,Y,0.263507109
A01,PG03,P05,ITEM089,201636,2016,36,28,Y,1,Y,0.263507109
A01,PG03,P05,ITEM089,201637,2016,37,19,N,4,Y,0.263507109
A01,PG03,P05,ITEM089,201638,2016,38,4,N,4,Y,0.21042654
A01,PG03,P05,ITEM089,201639,2016,39,17,N,4,Y,0.316113744
A01,PG03,P05,ITEM089,201640,2016,40,25,N,4,Y,0.316113744
A01,PG03,P05,ITEM089,201641,2016,41,37,Y,2,Y,0.316113744
A01,PG03,P05,ITEM089,201642,2016,42,25,N,4,Y,0.316113744
A01,PG03,P05,ITEM089,201643,2016,43,10,N,4,Y,0.21042654
A01,PG03,P05,ITEM089,201644,2016,44,49,Y,0,Y,0.38436019
A01,PG03,P05,ITEM089,201645,2016,45,45,Y,0,Y,0.38436019
A01,PG03,P05,ITEM089,201646,2016,46,66,Y,0,Y,0.38436019
A01,PG03,P05,ITEM089,201647,2016,47,145,Y,0,Y,0.431753555
A01,PG03,P05,ITEM089,201648,2016,48,105,Y,0,Y,0.431753555
A01,PG03,P05,ITEM089,201649,2016,49,27,N,4,Y,0.431753555
A01,PG03,P05,ITEM089,201650,2016,50,14,N,4,Y,0.431753555
A01,PG03,P05,ITEM089,201651,2016,51,10,N,4,Y,0.263507109
A01,PG03,P05,ITEM089,201652,2016,52,16,Y,1,Y,0.263507109
A01,PG03,P05,ITEM089,201701,2017,1,20,Y,1,Y,0.263507109
A01,PG03,P05,ITEM089,201702,2017,2,14,N,4,Y,0.263507109
A01,PG03,P05,ITEM089,201703,2017,3,10,Y,2,Y,0.263507109
A01,PG03,P05,ITEM089,201704,2017,4,27,N,4,Y,0.263507109
A01,PG03,P05,ITEM089,201705,2017,5,14,N,4,Y,0.263507109
A01,PG03,P05,ITEM089,201706,2017,6,17,N,4,Y,0.263507109
A01,PG03,P05,ITEM089,201707,2017,7,22,N,4,Y,0.263507109
A01,PG03,P05,ITEM089,201708,2017,8,20,Y,1,Y,0.263507109
A01,PG03,P05,ITEM089,201709,2017,9,25,N,4,Y,0.263507109
A01,PG03,P05,ITEM089,201710,2017,10,11,N,4,Y,0.210900474
A01,PG03,P05,ITEM089,201711,2017,11,15,N,4,Y,0.263507109
A01,PG03,P05,ITEM089,201712,2017,12,17,N,4,Y,0.263507109
A01,PG03,P05,ITEM089,201713,2017,13,25,N,4,Y,0.263507109
A01,PG03,P05,ITEM089,201714,2017,14,28,N,4,Y,0.263507109
A01,PG03,P05,ITEM089,201715,2017,15,25,N,4,Y,0.263507109
A01,PG03,P05,ITEM089,201716,2017,16,20,N,4,Y,0.210900474
A01,PG03,P05,ITEM089,201717,2017,17,18,N,4,Y,0.210900474
A01,PG03,P05,ITEM089,201718,2017,18,18,N,4,Y,0.210900474
A01,PG03,P05,ITEM089,201719,2017,19,15,N,4,Y,0.263507109
A01,PG03,P05,ITEM089,201720,2017,20,37,Y,1,Y,0.263507109
A01,PG03,P05,ITEM089,201721,2017,21,53,Y,1,Y,0.263507109
A01,PG03,P05,ITEM089,201722,2017,22,53,Y,1,Y,0.263507109
A01,PG03,P05,ITEM089,201723,2017,23,19,N,4,Y,0.263507109
A01,PG03,P05,ITEM089,201724,2017,24,8,N,4,Y,0.263507109
A01,PG03,P05,ITEM089,201725,2017,25,34,Y,1,Y,0.263507109
A01,PG03,P05,ITEM089,201726,2017,26,64,Y,1,Y,0.263507109
A01,PG03,P05,ITEM089,201727,2017,27,90,Y,1,Y,0.263507109
A01,PG03,P05,ITEM089,201728,2017,28,47,Y,1,Y,0.263507109
A01,PG03,P05,ITEM089,201729,2017,29,19,Y,1,Y,0.21042654
A01,PG03,P05,ITEM089,201730,2017,30,17,N,4,Y,0.263507109
A01,PG03,P05,ITEM089,201731,2017,31,19,N,4,Y,0.263507109
A01,PG03,P05,ITEM089,201732,2017,32,13,N,4,Y,0.263507109
A01,PG03,P05,ITEM089,201733,2017,33,14,N,4,Y,0.263507109
A01,PG03,P05,ITEM089,201734,2017,34,25,Y,1,Y,0.263507109
A01,PG03,P05,ITEM089,201735,2017,35,37,Y,1,Y,0.263507109
A01,PG03,P05,ITEM089,201736,2017,36,25,Y,1,Y,0.263507109
A01,PG03,P05,ITEM089,201737,2017,37,19,N,4,Y,0.263507109
A01,PG03,P05,ITEM089,201738,2017,38,7,N,4,Y,0.21042654
A01,PG03,P05,ITEM089,201739,2017,39,11,N,4,Y,0.263507109
A01,PG03,P05,ITEM089,201740,2017,40,14,N,4,Y,0.263507109
A01,PG03,P05,ITEM089,201741,2017,41,29,Y,2,Y,0.263507109
A01,PG03,P05,ITEM090,201619,2016,19,2,N,4,N,0
A01,PG03,P05,ITEM090,201620,2016,20,7,Y,1,Y,0.214469453
A01,PG03,P05,ITEM090,201621,2016,21,11,Y,1,Y,0.214469453
A01,PG03,P05,ITEM090,201622,2016,22,10,Y,1,Y,0.214469453
A01,PG03,P05,ITEM090,201623,2016,23,11,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201624,2016,24,9,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201625,2016,25,18,Y,1,Y,0.250160772
A01,PG03,P05,ITEM090,201626,2016,26,16,Y,1,Y,0.250160772
A01,PG03,P05,ITEM090,201627,2016,27,21,Y,1,Y,0.250160772
A01,PG03,P05,ITEM090,201628,2016,28,16,Y,1,Y,0.250160772
A01,PG03,P05,ITEM090,201629,2016,29,4,Y,1,Y,0.214469453
A01,PG03,P05,ITEM090,201630,2016,30,9,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201631,2016,31,2,N,4,N,0
A01,PG03,P05,ITEM090,201632,2016,32,3,N,4,Y,0.250160772
A01,PG03,P05,ITEM090,201633,2016,33,14,N,4,Y,0.250160772
A01,PG03,P05,ITEM090,201634,2016,34,8,Y,1,Y,0.250160772
A01,PG03,P05,ITEM090,201635,2016,35,34,Y,1,Y,0.250160772
A01,PG03,P05,ITEM090,201636,2016,36,34,Y,1,Y,0.250160772
A01,PG03,P05,ITEM090,201637,2016,37,19,N,4,Y,0.250160772
A01,PG03,P05,ITEM090,201638,2016,38,8,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201639,2016,39,11,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201640,2016,40,14,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201641,2016,41,12,Y,2,Y,0.214469453
A01,PG03,P05,ITEM090,201642,2016,42,11,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201643,2016,43,6,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201644,2016,44,27,Y,0,Y,0.325080386
A01,PG03,P05,ITEM090,201645,2016,45,36,Y,0,Y,0.325080386
A01,PG03,P05,ITEM090,201646,2016,46,35,Y,0,Y,0.325080386
A01,PG03,P05,ITEM090,201647,2016,47,47,Y,0,Y,0.325080386
A01,PG03,P05,ITEM090,201648,2016,48,36,Y,0,Y,0.325080386
A01,PG03,P05,ITEM090,201649,2016,49,2,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201650,2016,50,3,N,4,Y,0.250160772
A01,PG03,P05,ITEM090,201651,2016,51,3,N,4,Y,0.250160772
A01,PG03,P05,ITEM090,201652,2016,52,15,Y,1,Y,0.250160772
A01,PG03,P05,ITEM090,201701,2017,1,15,Y,1,Y,0.250160772
A01,PG03,P05,ITEM090,201702,2017,2,7,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201703,2017,3,11,Y,2,Y,0.214469453
A01,PG03,P05,ITEM090,201704,2017,4,16,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201705,2017,5,14,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201706,2017,6,6,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201707,2017,7,6,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201708,2017,8,5,Y,1,Y,0.214469453
A01,PG03,P05,ITEM090,201709,2017,9,13,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201710,2017,10,15,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201711,2017,11,13,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201712,2017,12,27,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201713,2017,13,14,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201714,2017,14,20,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201715,2017,15,16,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201716,2017,16,9,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201717,2017,17,11,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201718,2017,18,13,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201719,2017,19,7,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201720,2017,20,17,Y,1,Y,0.214469453
A01,PG03,P05,ITEM090,201721,2017,21,29,Y,1,Y,0.214469453
A01,PG03,P05,ITEM090,201722,2017,22,22,Y,1,Y,0.214469453
A01,PG03,P05,ITEM090,201723,2017,23,15,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201724,2017,24,3,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201725,2017,25,21,Y,1,Y,0.214469453
A01,PG03,P05,ITEM090,201726,2017,26,32,Y,1,Y,0.214469453
A01,PG03,P05,ITEM090,201727,2017,27,34,Y,1,Y,0.214469453
A01,PG03,P05,ITEM090,201728,2017,28,26,Y,1,Y,0.214469453
A01,PG03,P05,ITEM090,201729,2017,29,16,Y,1,Y,0.214469453
A01,PG03,P05,ITEM090,201730,2017,30,16,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201731,2017,31,11,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201732,2017,32,15,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201733,2017,33,11,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201734,2017,34,19,Y,1,Y,0.214469453
A01,PG03,P05,ITEM090,201735,2017,35,28,Y,1,Y,0.214469453
A01,PG03,P05,ITEM090,201736,2017,36,16,Y,1,Y,0.214469453
A01,PG03,P05,ITEM090,201737,2017,37,20,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201738,2017,38,5,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201739,2017,39,12,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201740,2017,40,15,N,4,Y,0.214469453
A01,PG03,P05,ITEM090,201741,2017,41,28,Y,2,Y,0.214469453
A01,PG03,P05,ITEM091,201615,2016,15,4,N,4,N,0
A01,PG03,P05,ITEM091,201616,2016,16,1,N,4,N,0
A01,PG03,P05,ITEM091,201617,2016,17,1,N,4,N,0
A01,PG03,P05,ITEM091,201618,2016,18,1,N,4,N,0
A01,PG03,P05,ITEM091,201619,2016,19,4,N,4,Y,0.193514037
A01,PG03,P05,ITEM091,201620,2016,20,4,Y,1,Y,0.193514037
A01,PG03,P05,ITEM091,201621,2016,21,8,Y,1,Y,0.193514037
A01,PG03,P05,ITEM091,201622,2016,22,5,Y,1,Y,0.193514037
A01,PG03,P05,ITEM091,201623,2016,23,3,N,4,Y,0.193514037
A01,PG03,P05,ITEM091,201624,2016,24,4,N,4,Y,0.193514037
A01,PG03,P05,ITEM091,201625,2016,25,3,Y,1,Y,0.226040658
A01,PG03,P05,ITEM091,201626,2016,26,15,Y,1,Y,0.226040658
A01,PG03,P05,ITEM091,201627,2016,27,14,Y,1,Y,0.226040658
A01,PG03,P05,ITEM091,201628,2016,28,14,Y,1,Y,0.193514037
A01,PG03,P05,ITEM091,201629,2016,29,1,Y,1,Y,0.193514037
A01,PG03,P05,ITEM091,201631,2016,31,2,N,4,N,0
A01,PG03,P05,ITEM091,201632,2016,32,3,N,4,Y,0.193514037
A01,PG03,P05,ITEM091,201633,2016,33,2,N,4,Y,0.193514037
A01,PG03,P05,ITEM091,201634,2016,34,7,Y,1,Y,0.193514037
A01,PG03,P05,ITEM091,201635,2016,35,15,Y,1,Y,0.193514037
A01,PG03,P05,ITEM091,201636,2016,36,18,Y,1,Y,0.193514037
A01,PG03,P05,ITEM091,201637,2016,37,14,N,4,Y,0.193514037
A01,PG03,P05,ITEM091,201638,2016,38,2,N,4,Y,0.193514037
A01,PG03,P05,ITEM091,201639,2016,39,6,N,4,Y,0.193514037
A01,PG03,P05,ITEM091,201640,2016,40,10,N,4,Y,0.193514037
A01,PG03,P05,ITEM091,201641,2016,41,8,Y,2,Y,0.226040658
A01,PG03,P05,ITEM091,201642,2016,42,11,N,4,Y,0.226040658
A01,PG03,P05,ITEM091,201643,2016,43,2,N,4,Y,0.193514037
A01,PG03,P05,ITEM091,201644,2016,44,20,Y,0,Y,0.303291384
A01,PG03,P05,ITEM091,201645,2016,45,23,Y,0,Y,0.303291384
A01,PG03,P05,ITEM091,201646,2016,46,18,Y,0,Y,0.303291384
A01,PG03,P05,ITEM091,201647,2016,47,26,Y,0,Y,0.303291384
A01,PG03,P05,ITEM091,201648,2016,48,21,Y,0,Y,0.303291384
A01,PG03,P05,ITEM091,201649,2016,49,3,N,4,Y,0.193514037
A01,PG03,P05,ITEM091,201650,2016,50,4,N,4,Y,0.226040658
A01,PG03,P05,ITEM091,201651,2016,51,5,N,4,Y,0.226040658
A01,PG03,P05,ITEM091,201652,2016,52,5,Y,1,Y,0.226040658
A01,PG03,P05,ITEM091,201701,2017,1,5,Y,1,Y,0.226040658
A01,PG03,P05,ITEM091,201702,2017,2,9,N,4,Y,0.193514037
A01,PG03,P05,ITEM091,201703,2017,3,6,Y,2,Y,0.193514037
A01,PG03,P05,ITEM091,201704,2017,4,10,N,4,Y,0.193514037
A01,PG03,P05,ITEM091,201705,2017,5,3,N,4,Y,0.193514037
A01,PG03,P05,ITEM091,201706,2017,6,7,N,4,Y,0.226040658
A01,PG03,P05,ITEM091,201707,2017,7,10,N,4,Y,0.226040658
A01,PG03,P05,ITEM091,201708,2017,8,9,Y,1,Y,0.226040658
A01,PG03,P05,ITEM091,201709,2017,9,15,N,4,Y,0.226040658
A01,PG03,P05,ITEM091,201710,2017,10,9,N,4,Y,0.193514037
A01,PG03,P05,ITEM091,201711,2017,11,11,N,4,Y,0.193514037
A01,PG03,P05,ITEM091,201712,2017,12,13,N,4,Y,0.226040658
A01,PG03,P05,ITEM091,201713,2017,13,14,N,4,Y,0.226040658
A01,PG03,P05,ITEM091,201714,2017,14,17,N,4,Y,0.226040658
A01,PG03,P05,ITEM091,201715,2017,15,15,N,4,Y,0.226040658
A01,PG03,P05,ITEM091,201716,2017,16,6,N,4,Y,0.193514037
A01,PG03,P05,ITEM091,201717,2017,17,5,N,4,Y,0.193514037
A01,PG03,P05,ITEM091,201718,2017,18,10,N,4,Y,0.193514037
A01,PG03,P05,ITEM091,201719,2017,19,3,N,4,Y,0.226040658
A01,PG03,P05,ITEM091,201720,2017,20,5,Y,1,Y,0.226040658
A01,PG03,P05,ITEM091,201721,2017,21,21,Y,1,Y,0.226040658
A01,PG03,P05,ITEM091,201722,2017,22,22,Y,1,Y,0.226040658
A01,PG03,P05,ITEM091,201723,2017,23,18,N,4,Y,0.226040658
A01,PG03,P05,ITEM091,201724,2017,24,4,N,4,Y,0.193514037
A01,PG03,P05,ITEM091,201725,2017,25,16,Y,1,Y,0.290513069
A01,PG03,P05,ITEM091,201726,2017,26,21,Y,1,Y,0.290513069
A01,PG03,P05,ITEM091,201727,2017,27,27,Y,1,Y,0.290513069
A01,PG03,P05,ITEM091,201728,2017,28,30,Y,1,Y,0.290513069
A01,PG03,P05,ITEM091,201729,2017,29,7,Y,1,Y,0.193514037
A01,PG03,P05,ITEM091,201730,2017,30,5,N,4,Y,0.225750242
A01,PG03,P05,ITEM091,201731,2017,31,2,N,4,Y,0.225750242
A01,PG03,P05,ITEM091,201732,2017,32,7,N,4,Y,0.225750242
A01,PG03,P05,ITEM091,201734,2017,34,13,Y,1,Y,0.290513069
A01,PG03,P05,ITEM091,201735,2017,35,12,Y,1,Y,0.290513069
A01,PG03,P05,ITEM091,201736,2017,36,10,Y,1,Y,0.290513069
A01,PG03,P05,ITEM091,201737,2017,37,11,N,4,Y,0.290513069
A01,PG03,P05,ITEM091,201738,2017,38,2,N,4,Y,0.193514037
A01,PG03,P05,ITEM091,201739,2017,39,12,N,4,Y,0.290513069
A01,PG03,P05,ITEM091,201740,2017,40,6,N,4,Y,0.290513069
A01,PG03,P05,ITEM091,201741,2017,41,9,Y,2,Y,0.290513069
A01,PG03,P05,ITEM092,201613,2016,13,2,N,4,N,0
A01,PG03,P05,ITEM092,201614,2016,14,3,N,4,N,0
A01,PG03,P05,ITEM092,201615,2016,15,5,N,4,N,0
A01,PG03,P05,ITEM092,201616,2016,16,6,N,4,N,0
A01,PG03,P05,ITEM092,201617,2016,17,7,N,4,N,0
A01,PG03,P05,ITEM092,201618,2016,18,2,N,4,N,0
A01,PG03,P05,ITEM092,201619,2016,19,6,N,4,Y,0.199933311
A01,PG03,P05,ITEM092,201620,2016,20,10,Y,1,Y,0.199933311
A01,PG03,P05,ITEM092,201621,2016,21,13,Y,1,Y,0.199933311
A01,PG03,P05,ITEM092,201622,2016,22,10,Y,1,Y,0.199933311
A01,PG03,P05,ITEM092,201623,2016,23,15,N,4,Y,0.199933311
A01,PG03,P05,ITEM092,201624,2016,24,4,N,4,Y,0.200233411
A01,PG03,P05,ITEM092,201625,2016,25,15,Y,1,Y,0.233544515
A01,PG03,P05,ITEM092,201626,2016,26,19,Y,1,Y,0.233544515
A01,PG03,P05,ITEM092,201627,2016,27,15,Y,1,Y,0.233544515
A01,PG03,P05,ITEM092,201628,2016,28,20,Y,1,Y,0.233544515
A01,PG03,P05,ITEM092,201629,2016,29,3,Y,1,Y,0.199933311
A01,PG03,P05,ITEM092,201630,2016,30,10,N,4,Y,0.199933311
A01,PG03,P05,ITEM092,201631,2016,31,1,N,4,N,0
A01,PG03,P05,ITEM092,201632,2016,32,9,N,4,Y,0.233544515
A01,PG03,P05,ITEM092,201633,2016,33,12,N,4,Y,0.233544515
A01,PG03,P05,ITEM092,201634,2016,34,13,Y,1,Y,0.233544515
A01,PG03,P05,ITEM092,201635,2016,35,27,Y,1,Y,0.233544515
A01,PG03,P05,ITEM092,201636,2016,36,28,Y,1,Y,0.233544515
A01,PG03,P05,ITEM092,201637,2016,37,16,N,4,Y,0.233544515
A01,PG03,P05,ITEM092,201638,2016,38,4,N,4,Y,0.199933311
A01,PG03,P05,ITEM092,201639,2016,39,8,N,4,Y,0.233544515
A01,PG03,P05,ITEM092,201640,2016,40,14,N,4,Y,0.233544515
A01,PG03,P05,ITEM092,201641,2016,41,7,Y,2,Y,0.233544515
A01,PG03,P05,ITEM092,201642,2016,42,8,N,4,Y,0.233544515
A01,PG03,P05,ITEM092,201643,2016,43,5,N,4,Y,0.199933311
A01,PG03,P05,ITEM092,201644,2016,44,20,Y,0,Y,0.310070023
A01,PG03,P05,ITEM092,201645,2016,45,38,Y,0,Y,0.310070023
A01,PG03,P05,ITEM092,201646,2016,46,32,Y,0,Y,0.310070023
A01,PG03,P05,ITEM092,201647,2016,47,48,Y,0,Y,0.310070023
A01,PG03,P05,ITEM092,201648,2016,48,44,Y,0,Y,0.310070023
A01,PG03,P05,ITEM092,201649,2016,49,5,N,4,Y,0.199933311
A01,PG03,P05,ITEM092,201650,2016,50,7,N,4,Y,0.233544515
A01,PG03,P05,ITEM092,201651,2016,51,10,N,4,Y,0.233544515
A01,PG03,P05,ITEM092,201652,2016,52,10,Y,1,Y,0.233544515
A01,PG03,P05,ITEM092,201701,2017,1,8,Y,1,Y,0.233544515
A01,PG03,P05,ITEM092,201702,2017,2,8,N,4,Y,0.200233411
A01,PG03,P05,ITEM092,201703,2017,3,7,Y,2,Y,0.200233411
A01,PG03,P05,ITEM092,201704,2017,4,10,N,4,Y,0.200233411
A01,PG03,P05,ITEM092,201705,2017,5,3,N,4,Y,0.200233411
A01,PG03,P05,ITEM092,201706,2017,6,16,N,4,Y,0.233544515
A01,PG03,P05,ITEM092,201707,2017,7,13,N,4,Y,0.233544515
A01,PG03,P05,ITEM092,201708,2017,8,14,Y,1,Y,0.233544515
A01,PG03,P05,ITEM092,201709,2017,9,13,N,4,Y,0.233544515
A01,PG03,P05,ITEM092,201710,2017,10,16,N,4,Y,0.200233411
A01,PG03,P05,ITEM092,201711,2017,11,8,N,4,Y,0.200233411
A01,PG03,P05,ITEM092,201712,2017,12,16,N,4,Y,0.233544515
A01,PG03,P05,ITEM092,201713,2017,13,10,N,4,Y,0.233544515
A01,PG03,P05,ITEM092,201714,2017,14,11,N,4,Y,0.233544515
A01,PG03,P05,ITEM092,201715,2017,15,14,N,4,Y,0.233544515
A01,PG03,P05,ITEM092,201716,2017,16,6,N,4,Y,0.200233411
A01,PG03,P05,ITEM092,201717,2017,17,10,N,4,Y,0.200233411
A01,PG03,P05,ITEM092,201718,2017,18,4,N,4,Y,0.200233411
