year,month,region,subsidiary,product,brand,model,model_group,Capa,feature,sales_qty,sales_price,mon
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0333,MODELG0333,260,FEATURE2,8,14582,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0061,MODELG0061,252,FEATURE2,506,301024,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0336,MODELG0336,267,FEATURE2,134,134833,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0322,MODELG0322,232,FEATURE2,6,5452,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0340,MODELG0340,272,FEATURE2,8,8519,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0059,MODELG0059,279,FEATURE2,8,5887,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0331,MODELG0331,255,FEATURE2,1,1478,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0058,MODELG0058,279,FEATURE2,22,16024,5
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0389,MODELG0389,290,FEATURE2,11,4728,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0391,MODELG0391,290,FEATURE2,8,3607,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0377,MODELG0377,290,FEATURE2,219,100244,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0374,MODELG0374,286,FEATURE2,1,815,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0378,MODELG0378,290,FEATURE2,173,87036,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0395,MODELG0394,288,FEATURE2,117,56972,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0387,MODELG0387,290,FEATURE2,110,53559,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0393,MODELG0393,286,FEATURE2,2171,1034094,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0379,MODELG0379,286,FEATURE2,5,2322,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0385,MODELG0385,290,FEATURE2,160,94278,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0402,MODELG0401,289,FEATURE2,729,383158,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0392,MODELG0392,288,FEATURE2,92,60721,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0403,MODELG0402,289,FEATURE2,765,359149,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0404,MODELG0403,288,FEATURE2,1018,570624,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0405,MODELG0404,288,FEATURE2,23,9064,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0275,MODELG0275,233,FEATURE2,2,1267,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0300,MODELG0300,280,FEATURE2,10,6619,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0283,MODELG0283,267,FEATURE2,32,21851,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0060,MODELG0060,250,FEATURE2,22,12491,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0332,MODELG0332,265,FEATURE2,16,20312,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0286,MODELG0286,265,FEATURE2,136,95204,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0327,MODELG0327,255,FEATURE2,3,4811,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0333,MODELG0333,260,FEATURE2,1,1721,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0061,MODELG0061,252,FEATURE2,130,72025,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0336,MODELG0336,267,FEATURE2,140,127693,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0322,MODELG0322,232,FEATURE2,26,23036,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0340,MODELG0340,272,FEATURE2,104,107676,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0059,MODELG0059,279,FEATURE2,212,119960,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0331,MODELG0331,255,FEATURE2,47,53846,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0058,MODELG0058,279,FEATURE2,65,46092,6
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0557,MODELG0547,286,FEATURE2,2,822,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0389,MODELG0389,290,FEATURE2,1,498,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0391,MODELG0391,290,FEATURE2,8,3757,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0377,MODELG0377,290,FEATURE2,370,170289,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0374,MODELG0374,286,FEATURE2,1,809,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0378,MODELG0378,290,FEATURE2,230,117037,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0395,MODELG0394,288,FEATURE2,170,82468,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0387,MODELG0387,290,FEATURE2,173,80224,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0393,MODELG0393,286,FEATURE2,2744,1295800,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0379,MODELG0379,286,FEATURE2,6,2681,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0385,MODELG0385,290,FEATURE2,389,211536,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0402,MODELG0401,289,FEATURE2,1060,553808,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0392,MODELG0392,288,FEATURE2,90,62320,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0403,MODELG0402,289,FEATURE2,1238,570898,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0404,MODELG0403,288,FEATURE2,395,214624,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0405,MODELG0404,288,FEATURE2,19,8186,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0401,MODELG0400,289,FEATURE2,1,541,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0275,MODELG0275,233,FEATURE2,5,2697,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0300,MODELG0300,280,FEATURE2,16,11632,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0283,MODELG0283,267,FEATURE2,23,15343,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0060,MODELG0060,250,FEATURE2,74,44913,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0304,MODELG0304,245,FEATURE2,3,4540,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0332,MODELG0332,265,FEATURE2,13,16212,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0286,MODELG0286,265,FEATURE2,129,94129,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0333,MODELG0333,260,FEATURE2,1,1991,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0061,MODELG0061,252,FEATURE2,71,36720,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0336,MODELG0336,267,FEATURE2,105,106940,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0322,MODELG0322,232,FEATURE2,40,35765,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0340,MODELG0340,272,FEATURE2,71,72980,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0059,MODELG0059,279,FEATURE2,384,200835,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0331,MODELG0331,255,FEATURE2,38,43841,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0058,MODELG0058,279,FEATURE2,149,104161,7
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0608,MODELG0597,280,FEATURE2,1,501,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0389,MODELG0389,290,FEATURE2,21,15091,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0391,MODELG0391,290,FEATURE2,4,2218,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0377,MODELG0377,290,FEATURE2,208,97799,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0374,MODELG0374,286,FEATURE2,1,780,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0378,MODELG0378,290,FEATURE2,195,99338,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0395,MODELG0394,288,FEATURE2,88,42693,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0387,MODELG0387,290,FEATURE2,51,25753,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0393,MODELG0393,286,FEATURE2,1432,678045,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0614,MODELG0603,283,FEATURE2,1,382,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0385,MODELG0385,290,FEATURE2,105,64064,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0402,MODELG0401,289,FEATURE2,722,378105,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0392,MODELG0392,288,FEATURE2,566,334371,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0403,MODELG0402,289,FEATURE2,582,283843,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0404,MODELG0403,288,FEATURE2,8,4206,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0405,MODELG0404,288,FEATURE2,7,3676,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0275,MODELG0275,233,FEATURE2,1,476,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0300,MODELG0300,280,FEATURE2,1,636,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0283,MODELG0283,267,FEATURE2,13,9279,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0060,MODELG0060,250,FEATURE2,8,4689,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0332,MODELG0332,265,FEATURE2,14,16088,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0286,MODELG0286,265,FEATURE2,63,43667,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0061,MODELG0061,252,FEATURE2,8,3966,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0336,MODELG0336,267,FEATURE2,58,57305,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0322,MODELG0322,232,FEATURE2,20,13387,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0340,MODELG0340,272,FEATURE2,40,40303,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0059,MODELG0059,279,FEATURE2,39,19989,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0331,MODELG0331,255,FEATURE2,38,42821,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0058,MODELG0058,279,FEATURE2,274,171983,8
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0608,MODELG0597,280,FEATURE2,2,980,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0389,MODELG0389,290,FEATURE2,21,15067,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0391,MODELG0391,290,FEATURE2,3,1780,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0377,MODELG0377,290,FEATURE2,329,147675,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0378,MODELG0378,290,FEATURE2,202,102010,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0395,MODELG0394,288,FEATURE2,85,43201,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0387,MODELG0387,290,FEATURE2,24,12835,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0393,MODELG0393,286,FEATURE2,1553,716867,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0385,MODELG0385,290,FEATURE2,224,113866,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0376,MODELG0376,286,FEATURE2,1,542,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0402,MODELG0401,289,FEATURE2,759,383897,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0392,MODELG0392,288,FEATURE2,349,203190,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0403,MODELG0402,289,FEATURE2,990,461423,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0381,MODELG0381,286,FEATURE2,1,518,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0404,MODELG0403,288,FEATURE2,26,14419,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0405,MODELG0404,288,FEATURE2,4,2023,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0401,MODELG0400,289,FEATURE2,3,1455,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0275,MODELG0275,233,FEATURE2,1,485,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0300,MODELG0300,280,FEATURE2,4,2696,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0283,MODELG0283,267,FEATURE2,4,3005,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0060,MODELG0060,250,FEATURE2,3,1692,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0304,MODELG0304,245,FEATURE2,2,4984,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0332,MODELG0332,265,FEATURE2,14,17389,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0286,MODELG0286,265,FEATURE2,77,53395,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0327,MODELG0327,255,FEATURE2,1,1890,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0061,MODELG0061,252,FEATURE2,3,1592,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0336,MODELG0336,267,FEATURE2,73,70680,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0322,MODELG0322,232,FEATURE2,33,19783,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0340,MODELG0340,272,FEATURE2,121,124640,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0059,MODELG0059,279,FEATURE2,27,13600,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0331,MODELG0331,255,FEATURE2,50,58113,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0058,MODELG0058,279,FEATURE2,223,145122,9
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0608,MODELG0597,280,FEATURE2,2,1114,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0607,MODELG0596,280,FEATURE2,1,183,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0391,MODELG0391,290,FEATURE2,5,2808,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0377,MODELG0377,290,FEATURE2,223,100263,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0374,MODELG0374,286,FEATURE2,1,814,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0378,MODELG0378,290,FEATURE2,154,79535,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0395,MODELG0394,288,FEATURE2,69,34252,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0387,MODELG0387,290,FEATURE2,27,14293,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0393,MODELG0393,286,FEATURE2,1360,624154,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0379,MODELG0379,286,FEATURE2,187,125426,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0385,MODELG0385,290,FEATURE2,488,231091,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0402,MODELG0401,289,FEATURE2,897,453373,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0392,MODELG0392,288,FEATURE2,227,137622,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0403,MODELG0402,289,FEATURE2,510,247694,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0381,MODELG0381,286,FEATURE2,2,1053,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0404,MODELG0403,288,FEATURE2,20,10070,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0405,MODELG0404,288,FEATURE2,4,2173,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0275,MODELG0275,233,FEATURE2,1,579,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0108,MODELG0108,287,FEATURE2,28,14910,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0300,MODELG0300,280,FEATURE2,1,564,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0283,MODELG0283,267,FEATURE2,2,1341,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0060,MODELG0060,250,FEATURE2,2,1292,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0304,MODELG0304,245,FEATURE2,1,2537,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0332,MODELG0332,265,FEATURE2,16,20525,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0286,MODELG0286,265,FEATURE2,19,12799,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0333,MODELG0333,260,FEATURE2,3,4442,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0061,MODELG0061,252,FEATURE2,1,579,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0336,MODELG0336,267,FEATURE2,97,92823,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0322,MODELG0322,232,FEATURE2,21,14195,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0340,MODELG0340,272,FEATURE2,21,20373,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0059,MODELG0059,279,FEATURE2,20,9528,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0331,MODELG0331,255,FEATURE2,95,109884,10
2016,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0058,MODELG0058,279,FEATURE2,204,137452,10
2016,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0391,MODELG0391,290,FEATURE2,1,358,11
2016,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0377,MODELG0377,290,FEATURE2,168,76700,11
2016,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0378,MODELG0378,290,FEATURE2,122,60553,11
2016,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0395,MODELG0394,288,FEATURE2,37,17557,11
2016,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0387,MODELG0387,290,FEATURE2,19,10297,11
2016,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0393,MODELG0393,286,FEATURE2,1050,498268,11
2016,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0379,MODELG0379,286,FEATURE2,162,108936,11
2016,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0385,MODELG0385,290,FEATURE2,253,129751,11
2016,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0402,MODELG0401,289,FEATURE2,675,337361,11
2016,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0392,MODELG0392,288,FEATURE2,77,49917,11
2016,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0403,MODELG0402,289,FEATURE2,345,169513,11
2016,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0381,MODELG0381,286,FEATURE2,1,516,11
2016,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0404,MODELG0403,288,FEATURE2,2,811,11
2016,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0405,MODELG0404,288,FEATURE2,6,3244,11
2016,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0300,MODELG0300,280,FEATURE2,1,605,11
2016,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0283,MODELG0283,267,FEATURE2,9,6459,11
2016,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0332,MODELG0332,265,FEATURE2,3,3490,11
2016,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0286,MODELG0286,265,FEATURE2,123,104180,11
2016,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0327,MODELG0327,255,FEATURE2,1,1931,11
2016,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0333,MODELG0333,260,FEATURE2,1,1622,11
2016,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0061,MODELG0061,252,FEATURE2,2,896,11
2016,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0336,MODELG0336,267,FEATURE2,16,15258,11
2016,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0322,MODELG0322,232,FEATURE2,23,15851,11
2016,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0340,MODELG0340,272,FEATURE2,16,16193,11
2016,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0059,MODELG0059,279,FEATURE2,38,16668,11
2016,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0331,MODELG0331,255,FEATURE2,7,9635,11
2016,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0058,MODELG0058,279,FEATURE2,120,83337,11
2016,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0377,MODELG0377,290,FEATURE2,152,66539,12
2016,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0374,MODELG0374,286,FEATURE2,1,743,12
2016,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0378,MODELG0378,290,FEATURE2,133,64254,12
2016,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0395,MODELG0394,288,FEATURE2,32,13509,12
2016,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0387,MODELG0387,290,FEATURE2,100,45991,12
2016,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0393,MODELG0393,286,FEATURE2,941,433095,12
2016,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0379,MODELG0379,286,FEATURE2,47,29929,12
2016,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0394,MODELG0393,288,FEATURE2,2,531,12
2016,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0385,MODELG0385,290,FEATURE2,42,23761,12
2016,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0402,MODELG0401,289,FEATURE2,656,315264,12
2016,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0392,MODELG0392,288,FEATURE2,127,71639,12
2016,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0403,MODELG0402,289,FEATURE2,284,133314,12
2016,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0381,MODELG0381,286,FEATURE2,1,494,12
2016,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0404,MODELG0403,288,FEATURE2,8,5129,12
2016,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND2,MODEL0405,MODELG0404,288,FEATURE2,3,1538,12
2016,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0300,MODELG0300,280,FEATURE2,2,1439,12
2016,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0283,MODELG0283,267,FEATURE2,5,4437,12
2016,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0286,MODELG0286,265,FEATURE2,43,28767,12
2016,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0061,MODELG0061,252,FEATURE2,1,552,12
2016,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0336,MODELG0336,267,FEATURE2,24,21827,12
