balance,stock,label
560000000,52000000,diamond
724000000,32666666,diamond
592000000,38666666,diamond
676000000,42666666,diamond
668000000,38666666,diamond
652000000,46666666,diamond
294000000,19500000,normal
304000000,22500000,normal
256000000,18500000,normal
248000000,27500000,normal
628000000,40666666,diamond
314000000,17500000,normal
776000000,33333333,diamond
632000000,53333333,diamond
732000000,28000000,diamond
704000000,33333333,diamond
580000000,52666666,diamond
576000000,51333333,diamond
636000000,31333333,diamond
632000000,39333333,diamond
780000000,34000000,diamond
528000000,46000000,diamond
736000000,72000000,vip
724000000,32000000,diamond
780000000,78000000,vip
652000000,44666666,diamond
294000000,22500000,normal
520000000,52666666,diamond
656000000,52666666,diamond
266000000,33000000,normal
540000000,48000000,diamond
314000000,20000000,normal
672000000,30000000,diamond
264000000,34000000,normal
708000000,38000000,diamond
680000000,24666666,diamond
302000000,21500000,normal
260000000,20000000,normal
768000000,72000000,vip
556000000,41333333,diamond
780000000,67000000,vip
274000000,21000000,normal
636000000,50000000,diamond
800000000,51000000,vip
696000000,47333333,diamond
652000000,40000000,diamond
258000000,20000000,normal
696000000,26000000,diamond
278000000,24000000,normal
708000000,33333333,diamond
270000000,18000000,normal
300000000,21000000,normal
292000000,18500000,normal
744000000,66000000,vip
592000000,44000000,diamond
256000000,29500000,normal
616000000,41333333,diamond
302000000,17500000,normal
796000000,76000000,vip
250000000,35500000,normal
764000000,61000000,vip
756000000,72000000,vip
640000000,27333333,diamond
776000000,73000000,vip
676000000,28000000,diamond
612000000,38000000,diamond
744000000,34666666,diamond
524000000,53333333,diamond
580000000,38000000,diamond
792000000,32000000,diamond
644000000,26666666,diamond
260000000,21000000,normal
314000000,19000000,normal
696000000,45333333,diamond
628000000,52000000,diamond
302000000,24000000,normal
644000000,52666666,diamond
684000000,32000000,diamond
684000000,51333333,diamond
254000000,33000000,normal
712000000,28000000,diamond
484000000,53333333,diamond
760000000,34000000,diamond
652000000,35333333,diamond
760000000,78000000,vip
262000000,31500000,normal
256000000,22000000,normal
652000000,46666666,diamond
680000000,30666666,diamond
764000000,75000000,vip
756000000,29333333,diamond
308000000,23000000,normal
240000000,21000000,normal
776000000,28000000,diamond
604000000,42666666,diamond
240000000,23500000,normal
576000000,39333333,diamond
264000000,30000000,normal
588000000,40000000,diamond
800000000,28000000,diamond
768000000,32666666,diamond
640000000,46000000,diamond
252000000,35500000,normal
604000000,41333333,diamond
684000000,43333333,diamond
624000000,50000000,diamond
246000000,25000000,normal
298000000,23000000,normal
242000000,31500000,normal
744000000,73000000,vip
692000000,26666666,diamond
676000000,52666666,diamond
308000000,20000000,normal
712000000,74000000,vip
580000000,47333333,diamond
656000000,38666666,diamond
240000000,40000000,normal
736000000,77000000,vip
732000000,44666666,diamond
680000000,34666666,diamond
540000000,45333333,diamond
768000000,28000000,diamond
792000000,62000000,vip
652000000,48000000,diamond
672000000,24000000,diamond
732000000,35333333,diamond
242000000,34000000,normal
584000000,37333333,diamond
680000000,43333333,diamond
254000000,26000000,normal
636000000,38666666,diamond
560000000,42666666,diamond
716000000,30666666,diamond
246000000,20000000,normal
592000000,53333333,diamond
724000000,34000000,diamond
728000000,35333333,diamond
632000000,42666666,diamond
250000000,28500000,normal
712000000,32666666,diamond
258000000,35000000,normal
748000000,38666666,diamond
272000000,20500000,normal
592000000,39333333,diamond
760000000,40000000,diamond
282000000,26500000,normal
752000000,78000000,vip
552000000,52666666,diamond
676000000,46000000,diamond
576000000,40000000,diamond
776000000,80000000,vip
302000000,18000000,normal
640000000,39333333,diamond
652000000,46666666,diamond
256000000,18500000,normal
732000000,68000000,vip
792000000,75000000,vip
268000000,28000000,normal
310000000,17500000,normal
274000000,18500000,normal
760000000,30666666,diamond
248000000,24500000,normal
776000000,32000000,diamond
632000000,35333333,diamond
588000000,45333333,diamond
636000000,41333333,diamond
644000000,50000000,diamond
524000000,50000000,diamond
276000000,21500000,normal
732000000,28666666,diamond
688000000,33333333,diamond
772000000,24000000,diamond
796000000,78000000,vip
636000000,37333333,diamond
264000000,26500000,normal
768000000,28666666,diamond
596000000,34666666,diamond
520000000,53333333,diamond
258000000,32500000,normal
744000000,69000000,vip
290000000,18500000,normal
636000000,49333333,diamond
660000000,47333333,diamond
784000000,71000000,vip
700000000,78000000,vip
296000000,21500000,normal
652000000,27333333,diamond
748000000,36666666,diamond
600000000,40000000,diamond
540000000,52666666,diamond
242000000,23500000,normal
644000000,48000000,diamond
242000000,35000000,normal
576000000,52000000,diamond
564000000,41333333,diamond
648000000,38666666,diamond
756000000,72000000,vip
268000000,17500000,normal
258000000,29500000,normal
290000000,19000000,normal
264000000,26000000,normal
640000000,52000000,diamond
564000000,52666666,diamond
716000000,41333333,diamond
308000000,21500000,normal
276000000,24500000,normal
636000000,52666666,diamond
604000000,41333333,diamond
652000000,53333333,diamond
648000000,52000000,diamond
272000000,30000000,normal
660000000,34666666,diamond
596000000,35333333,diamond
680000000,47333333,diamond
282000000,21500000,normal
744000000,24000000,diamond
314000000,20500000,normal
266000000,27500000,normal
242000000,20000000,normal
256000000,19000000,normal
768000000,27333333,diamond
708000000,76000000,vip
668000000,34000000,diamond
264000000,26500000,normal
792000000,32666666,diamond
628000000,49333333,diamond
264000000,32000000,normal
592000000,41333333,diamond
684000000,35333333,diamond
556000000,44666666,diamond
282000000,19000000,normal
240000000,36500000,normal
740000000,43333333,diamond
270000000,31000000,normal
296000000,20000000,normal
744000000,69000000,vip
684000000,25333333,diamond
700000000,36000000,diamond
628000000,34000000,diamond
748000000,74000000,vip
628000000,41333333,diamond
724000000,24666666,diamond
274000000,29500000,normal
768000000,80000000,vip
660000000,40000000,diamond
246000000,37000000,normal
744000000,65000000,vip
684000000,28666666,diamond
248000000,23000000,normal
720000000,40000000,diamond
292000000,24000000,normal
784000000,34000000,diamond
280000000,25000000,normal
318000000,18000000,normal
792000000,28666666,diamond
652000000,35333333,diamond
242000000,32000000,normal
676000000,28000000,diamond
644000000,43333333,diamond
772000000,76000000,vip
628000000,41333333,diamond
784000000,77000000,vip
764000000,24666666,diamond
628000000,45333333,diamond
612000000,48666666,diamond
282000000,26000000,normal
264000000,27500000,normal
596000000,45333333,diamond
756000000,40666666,diamond
496000000,53333333,diamond
716000000,28000000,diamond
256000000,22500000,normal
568000000,48666666,diamond
504000000,51333333,diamond
652000000,48666666,diamond
676000000,49333333,diamond
256000000,29500000,normal
276000000,28000000,normal
524000000,50666666,diamond
800000000,24666666,diamond
724000000,44666666,diamond
640000000,50000000,diamond
712000000,77000000,vip
720000000,40000000,diamond
672000000,48666666,diamond
528000000,52000000,diamond
260000000,32500000,normal
660000000,50666666,diamond
294000000,18500000,normal
672000000,32000000,diamond
288000000,28000000,normal
764000000,25333333,diamond
732000000,42666666,diamond
246000000,36500000,normal
640000000,28000000,diamond
800000000,24666666,diamond
680000000,24666666,diamond
748000000,34000000,diamond
652000000,30666666,diamond
652000000,36000000,diamond
544000000,48666666,diamond
616000000,32666666,diamond
536000000,46666666,diamond
528000000,52000000,diamond
676000000,26000000,diamond
764000000,64000000,vip
584000000,50666666,diamond
688000000,32000000,diamond
684000000,46666666,diamond
284000000,21500000,normal
764000000,26666666,diamond
262000000,26500000,normal
292000000,26000000,normal
648000000,51333333,diamond
600000000,44666666,diamond
712000000,25333333,diamond
612000000,39333333,diamond
628000000,49333333,diamond
676000000,28666666,diamond
314000000,21500000,normal
258000000,19000000,normal
242000000,38500000,normal
266000000,32500000,normal
584000000,40666666,diamond
644000000,39333333,diamond
608000000,36000000,diamond
624000000,41333333,diamond
724000000,24666666,diamond
256000000,17500000,normal
620000000,44000000,diamond
268000000,19000000,normal
764000000,24000000,diamond
672000000,34666666,diamond
640000000,50666666,diamond
252000000,31000000,normal
692000000,48666666,diamond
316000000,19000000,normal
292000000,24000000,normal
280000000,26000000,normal
312000000,17500000,normal
772000000,31333333,diamond
664000000,24000000,diamond
732000000,29333333,diamond
552000000,44000000,diamond
732000000,42666666,diamond
592000000,41333333,diamond
768000000,77000000,vip
264000000,27500000,normal
248000000,26500000,normal
318000000,18500000,normal
250000000,26000000,normal
276000000,26500000,normal
560000000,43333333,diamond
612000000,46000000,diamond
250000000,18500000,normal
568000000,44000000,diamond
600000000,36666666,diamond
262000000,28000000,normal
556000000,51333333,diamond
760000000,34666666,diamond
676000000,30000000,diamond
784000000,35333333,diamond
264000000,31500000,normal
668000000,34000000,diamond
268000000,21000000,normal
258000000,20000000,normal
684000000,32666666,diamond
776000000,23333333,diamond
732000000,34000000,diamond
756000000,64000000,vip
310000000,17500000,normal
736000000,71000000,vip
318000000,18500000,normal
266000000,32500000,normal
572000000,42000000,diamond
248000000,31500000,normal
284000000,28500000,normal
708000000,38666666,diamond
660000000,27333333,diamond
732000000,43333333,diamond
620000000,31333333,diamond
604000000,33333333,diamond
668000000,39333333,diamond
282000000,24500000,normal
700000000,25333333,diamond
732000000,34666666,diamond
588000000,36000000,diamond
744000000,79000000,vip
242000000,34500000,normal
244000000,24000000,normal
780000000,34000000,diamond
644000000,48666666,diamond
792000000,59000000,vip
584000000,38666666,diamond
628000000,29333333,diamond
740000000,24666666,diamond
278000000,22500000,normal
296000000,21000000,normal
528000000,50000000,diamond
616000000,50666666,diamond
508000000,49333333,diamond
278000000,27500000,normal
248000000,36500000,normal
712000000,35333333,diamond
508000000,50000000,diamond
784000000,55000000,vip
720000000,45333333,diamond
636000000,48666666,diamond
568000000,44666666,diamond
724000000,38000000,diamond
600000000,48666666,diamond
278000000,26000000,normal
768000000,59000000,vip
604000000,51333333,diamond
644000000,44000000,diamond
616000000,48666666,diamond
572000000,50666666,diamond
252000000,29500000,normal
608000000,51333333,diamond
660000000,49333333,diamond
254000000,32000000,normal
632000000,45333333,diamond
624000000,45333333,diamond
280000000,17500000,normal
716000000,37333333,diamond
724000000,28666666,diamond
572000000,52666666,diamond
604000000,50000000,diamond
240000000,25000000,normal
764000000,72000000,vip
600000000,46666666,diamond
800000000,24666666,diamond
724000000,38666666,diamond
244000000,20000000,normal
716000000,23333333,diamond
676000000,52000000,diamond
302000000,17500000,normal
740000000,24000000,diamond
660000000,41333333,diamond
580000000,40000000,diamond
744000000,42000000,diamond
568000000,40666666,diamond
668000000,44666666,diamond
250000000,19500000,normal
712000000,34000000,diamond
508000000,49333333,diamond
636000000,28000000,diamond
552000000,42000000,diamond
756000000,28000000,diamond
248000000,25500000,normal
656000000,33333333,diamond
250000000,23000000,normal
244000000,24500000,normal
680000000,47333333,diamond
298000000,17500000,normal
258000000,24500000,normal
676000000,52666666,diamond
240000000,30500000,normal
704000000,76000000,vip
274000000,25500000,normal
688000000,37333333,diamond
262000000,22500000,normal
302000000,17500000,normal
274000000,25500000,normal
656000000,25333333,diamond
276000000,31000000,normal
656000000,52666666,diamond
644000000,48666666,diamond
302000000,23000000,normal
612000000,47333333,diamond
732000000,44000000,diamond
768000000,24666666,diamond
660000000,41333333,diamond
704000000,28000000,diamond
564000000,44000000,diamond
744000000,33333333,diamond
274000000,23500000,normal
268000000,29500000,normal
256000000,28000000,normal
280000000,29000000,normal
296000000,20000000,normal
776000000,70000000,vip
272000000,24500000,normal
244000000,19000000,normal
644000000,46000000,diamond
254000000,26000000,normal
656000000,32000000,diamond
716000000,31333333,diamond
772000000,34000000,diamond
608000000,47333333,diamond
600000000,43333333,diamond
688000000,80000000,vip
276000000,30500000,normal
708000000,42666666,diamond
266000000,20500000,normal
280000000,22000000,normal
246000000,34500000,normal
784000000,79000000,vip
732000000,36666666,diamond
656000000,49333333,diamond
740000000,34666666,diamond
732000000,71000000,vip
732000000,23333333,diamond
240000000,18000000,normal
240000000,23000000,normal
748000000,38666666,diamond
248000000,26000000,normal
